year,month,day,transect,plot,species_code,area,method,total_biomass,stem_count,biomass_notes,shrub_counts,data_quality_flag,genus,species
2016,8,9,G1,8,SCAM,1,allometry,29.71418050848861,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,9,SOSE,1,allometry,8.806146593847107,NA,NA,NA,NA,Solidago,sempervirens
2016,8,9,G1,10,AMCA,1,allometry,1.7563042545549383,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,9,G1,10,IVFR,1,allometry,9.100027060002756,NA,NA,NA,NA,Iva,frutescens
2016,8,9,G1,10,KOVI,1,allometry,90.84932843493404,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,9,G1,10,SCRO,1,allometry,8.414125805706583,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,9,G1,10,SPAL,1,allometry,9.765714415400922,NA,NA,NA,NA,Spartina,alterniflora
2016,8,9,G1,10,SPCY,1,allometry,220.43538813802127,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,9,G1,11,IVFR,1,allometry,1130.287589226421,NA,NA,NA,NA,Iva,frutescens
2016,8,9,G1,11,SCAM,1,allometry,114.03654287566124,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,12,SCAM,1,allometry,95.98959465755534,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,13,IVFR,1,allometry,1032.463526549289,NA,NA,NA,NA,Iva,frutescens
2016,8,9,G1,13,SCAM,1,allometry,21.35007585132019,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,14,AMCA,1,allometry,0.3941054917355256,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,9,G1,14,ATPA,1,allometry,0.39071314655342626,NA,NA,NA,NA,Atriplex,patula
2016,8,9,G1,14,IVFR,1,allometry,226.825784890452,NA,NA,NA,NA,Iva,frutescens
2016,8,9,G1,14,SCAM,1,allometry,43.400710584132305,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,15,ATPA,1,allometry,26.712965836097393,NA,NA,NA,NA,Atriplex,patula
2016,8,9,G1,15,IVFR,1,allometry,53.05635118107591,NA,NA,NA,NA,Iva,frutescens
2016,8,9,G1,15,SCAM,1,allometry,76.92618210809742,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,16,AMCA,1,allometry,0.5156154104403511,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,9,G1,16,SCAM,1,allometry,48.60421726646201,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,17,SCAM,1,allometry,159.18495277537255,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,18,SCAM,1,allometry,191.8483306213149,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,19,SCAM,1,allometry,115.57411586852876,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,9,G1,20,AMCA,1,allometry,4.752048217136533,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,9,G1,20,PLOD,1,allometry,0.6230133641683364,NA,NA,NA,NA,Pluchea,odorata
2016,8,9,G1,20,SCRO,1,allometry,12.953932039701094,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,9,G1,20,TYAN,1,allometry,193.6045179502476,NA,NA,NA,NA,Typha,angustifolia
2016,8,10,R1,1,AMCA,1,allometry,2.6488864326848116,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R1,1,SCRO,1,allometry,17.96115536935039,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,R1,1,SPAL,1,allometry,78.29813322416723,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R1,1,SYTE,1,allometry,11.151665902181882,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2016,8,10,R1,2,AMCA,1,allometry,0.47035293996204863,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R1,2,SCRO,1,allometry,145.64184694300337,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,R1,2,SPAL,1,allometry,207.2445163042098,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R1,2,TYAN,1,allometry,9.66297712102,NA,NA,NA,NA,Typha,angustifolia
2016,8,10,R1,3,AMCA,1,allometry,1.1146569396716852,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R1,3,PLOD,1,allometry,7.746142651753763,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,R1,3,SCRO,1,allometry,106.4482821547882,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,R1,3,SPAL,1,allometry,127.57435441479124,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R1,3,TYAN,1,allometry,11.27259048765,NA,NA,NA,NA,Typha,angustifolia
2016,8,10,R1,4,HIMO,1,allometry,3.409697581570735,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R1,4,IVFR,1,allometry,545.4928506364575,NA,NA,NA,NA,Iva,frutescens
2016,8,10,R1,4,SCAM,1,allometry,1.5148521360400038,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,R1,4,TYAN,1,allometry,65.74960946053125,NA,NA,NA,NA,Typha,angustifolia
2016,8,10,R1,5,HIMO,1,allometry,128.60039739742382,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R1,5,PEVI,1,allometry,6.1124929146766895,NA,NA,NA,NA,Peltandra,virginica
2016,8,10,R2,1,AMCA,1,allometry,2.749358577699917,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R2,1,PHAU,1,allometry,518.411803653262,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R2,1,SCRO,1,allometry,12.613620810761706,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,R2,1,SPAL,1,allometry,7.009839445625621,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R2,2,AMCA,1,allometry,1.8978554716252376,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R2,2,PHAU,1,allometry,421.17421338972224,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R2,2,PLOD,1,allometry,2.0711806822761636,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,R2,3,AMCA,1,allometry,11.973328949753409,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R2,3,IVFR,1,allometry,508.73255772950745,NA,NA,NA,NA,Iva,frutescens
2016,8,10,R2,3,PHAU,1,allometry,242.0789213995067,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R2,3,SPAL,1,allometry,44.03704462764352,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R2,4,AMCA,1,allometry,2.158731952198677,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R2,4,PHAU,1,allometry,335.04259559855024,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R2,4,PLOD,1,allometry,0.23396021487067345,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,R2,4,SPAL,1,allometry,31.56284188256192,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R2,5,HIMO,1,allometry,24.425469638121335,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R2,5,PHAU,1,allometry,972.6354674882248,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R3,1,PHAU,1,allometry,15.14337806096343,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R3,1,SCRO,1,allometry,18.344050535390704,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,R3,1,SPAL,1,allometry,181.23438101910563,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,R3,2,AMCA,1,allometry,2.028664583928895,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R3,2,HIMO,1,allometry,82.5220116116621,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R3,2,PHAU,1,allometry,232.63019224900685,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R3,2,SCRO,1,allometry,5.2863713844926865,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,R3,3,AMCA,1,allometry,5.286684020039262,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R3,3,HIMO,1,allometry,19.70839869643915,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R3,3,KOVI,1,allometry,42.01214550997076,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,10,R3,3,PHAU,1,allometry,627.294000040047,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R3,3,PLOD,1,allometry,3.6862088905091825,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,R3,4,AMCA,1,allometry,7.959477979099602,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R3,4,ATPA,1,allometry,0.3370838841044364,NA,NA,NA,NA,Atriplex,patula
2016,8,10,R3,4,HIMO,1,allometry,38.10477837372989,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R3,4,KOVI,1,allometry,32.46957027998508,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,10,R3,4,PHAU,1,allometry,566.7674050198456,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R3,4,PLOD,1,allometry,5.23803648562167,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,R3,5,AMCA,1,allometry,2.4224979869254124,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,R3,5,HIMO,1,allometry,14.594279245398823,NA,NA,NA,NA,Hibiscus,moscheutos
2016,8,10,R3,5,KOVI,1,allometry,11.162388982606016,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,10,R3,5,PHAU,1,allometry,122.59635622076948,NA,NA,NA,NA,Phragmites,australis
2016,8,10,R3,5,PLOD,1,allometry,1.3270111815487906,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,R3,5,SCAM,1,allometry,27.276319184237373,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,R3,5,SOSE,1,allometry,27.63419137870126,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S1,3,IVFR,1,allometry,6762.992707793294,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S1,3,SOSE,1,allometry,27.043555999729957,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S1,4,IVFR,1,allometry,464.56128048612857,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S1,4,SOSE,1,allometry,27.073231556251308,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S1,5,IVFR,1,allometry,191.46668651795716,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S1,5,PHAU,1,allometry,198.56944743267368,NA,NA,NA,NA,Phragmites,australis
2016,8,10,S1,6,PHAU,1,allometry,317.0648109755263,NA,NA,NA,NA,Phragmites,australis
2016,8,10,S2,1,IVFR,1,allometry,1081.8220928841963,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S2,1,KOVI,1,allometry,1.838497361822249,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,10,S2,1,SOSE,1,allometry,20.199367500736333,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S2,2,IVFR,1,allometry,2226.4981646165297,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S2,2,SOSE,1,allometry,68.9966077578346,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S2,3,IVFR,1,allometry,2265.278111568331,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S2,3,KOVI,1,allometry,1.4692199666619985,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,10,S2,3,SCAM,1,allometry,13.41960471371519,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S2,4,IVFR,1,allometry,581.6306046153411,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S2,4,SCAM,1,allometry,59.03022266185741,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S2,4,SOSE,1,allometry,35.62930505115388,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S2,5,IVFR,1,allometry,1713.1762461855578,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S2,5,SCAM,1,allometry,26.666367605964716,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S2,6,PLOD,1,allometry,0.45748815945819354,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,S2,6,SCAM,1,allometry,59.098280277691885,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S2,6,SPCY,1,allometry,33.74520395245362,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,10,S2,6,TYAN,1,allometry,42.3503264274,NA,NA,NA,NA,Typha,angustifolia
2016,8,10,S3,1,ATPA,1,allometry,4.409844467091739,NA,NA,NA,NA,Atriplex,patula
2016,8,10,S3,1,IVFR,1,allometry,829.2991287311827,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S3,1,PLOD,1,allometry,3.5788968560580043,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,S3,1,SCRO,1,allometry,4.482096856172288,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,S3,1,SPAL,1,allometry,88.29077656227942,NA,NA,NA,NA,Spartina,alterniflora
2016,8,10,S3,1,SPCY,1,allometry,42.18621787169778,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,10,S3,2,AMCA,1,allometry,0.16985669126648445,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,S3,2,IVFR,1,allometry,719.8892195062152,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S3,2,PLOD,1,allometry,3.441825436882077,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,S3,2,SCAM,1,allometry,3.518938475703232,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S3,3,IVFR,1,allometry,1162.517272308419,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S3,3,SOSE,1,allometry,107.42831917140718,NA,NA,NA,NA,Solidago,sempervirens
2016,8,10,S3,4,IVFR,1,allometry,4006.245500627395,NA,NA,NA,NA,Iva,frutescens
2016,8,10,S3,4,PLOD,1,allometry,0.20188850286199247,NA,NA,NA,NA,Pluchea,odorata
2016,8,10,S3,4,SCAM,1,allometry,20.62343437525032,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S3,5,AMCA,1,allometry,0.9049944068019232,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,10,S3,5,SCAM,1,allometry,18.27685325784482,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,10,S3,5,SCRO,1,allometry,75.8353139473251,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,10,S3,5,SPAL,1,allometry,17.762845023186216,NA,NA,NA,NA,Spartina,alterniflora
2016,8,12,G2,1,KOVI,1,allometry,124.04107629201344,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,12,G2,1,PHAU,1,allometry,851.9321504997478,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,1,SPCY,1,allometry,25.667721119536495,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,12,G2,2,AMCA,1,allometry,3.011060210139889,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,12,G2,2,PHAU,1,allometry,1795.605144611002,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,2,SCRO,1,allometry,28.897507733175132,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,12,G2,3,PHAU,1,allometry,517.7036100500651,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,4,PHAU,1,allometry,1771.7811214471392,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,5,PHAU,1,allometry,1575.9525881078573,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,6,AMCA,1,allometry,3.1357177021838933,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,12,G2,6,IVFR,1,allometry,85.80043548121738,NA,NA,NA,NA,Iva,frutescens
2016,8,12,G2,6,KOVI,1,allometry,32.645189729281235,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,12,G2,6,PHAU,1,allometry,84.00660352424948,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,6,PLOD,1,allometry,1.0378272676766025,NA,NA,NA,NA,Pluchea,odorata
2016,8,12,G2,6,SCRO,1,allometry,158.19600694992852,NA,NA,NA,NA,Schoenoplectus,robustus
2016,8,12,G2,6,SOSE,1,allometry,9.447212867615374,NA,NA,NA,NA,Solidago,sempervirens
2016,8,12,G2,6,SPAL,1,allometry,91.99481108212632,NA,NA,NA,NA,Spartina,alterniflora
2016,8,12,G2,7,IVFR,1,allometry,618.1657733923165,NA,NA,NA,NA,Iva,frutescens
2016,8,12,G2,7,SCAM,1,allometry,116.94482614523208,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,12,G2,8,IVFR,1,allometry,438.7701064252693,NA,NA,NA,NA,Iva,frutescens
2016,8,12,G2,8,SCAM,1,allometry,74.24713066048191,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,12,G2,8,SOSE,1,allometry,18.253107742736766,NA,NA,NA,NA,Solidago,sempervirens
2016,8,12,G2,9,SCAM,1,allometry,34.095529539367185,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,12,G2,9,SOSE,1,allometry,12.99047730231499,NA,NA,NA,NA,Solidago,sempervirens
2016,8,12,G2,10,AMCA,1,allometry,0.4658973724056676,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,12,G2,10,PHAU,1,allometry,1858.910472456303,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,10,SCAM,1,allometry,23.34553111495839,NA,NA,NA,NA,Schoenoplectus,americanus
2016,8,12,G2,10,TYAN,1,allometry,19.792713673744252,NA,NA,NA,NA,Typha,angustifolia
2016,8,12,G2,11,PHAU,1,allometry,209.9183391991988,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G2,11,SMRO,1,allometry,6.343653092079625,NA,NA,NA,NA,Smilax,rotundifolia
2016,8,12,G3,1,AMCA,1,allometry,1.9956640657656768,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,12,G3,1,IVFR,1,allometry,103.1982612609625,NA,NA,NA,NA,Iva,frutescens
2016,8,12,G3,1,PHAU,1,allometry,242.254054673979,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G3,1,SPCY,1,allometry,190.9311124054344,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,12,G3,2,KOVI,1,allometry,152.62483186441864,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,12,G3,2,PHAU,1,allometry,590.6742977954721,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G3,3,IVFR,1,allometry,1355.7561546524394,NA,NA,NA,NA,Iva,frutescens
2016,8,12,G3,3,PHAU,1,allometry,1.1717384663198134,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G3,3,SOSE,1,allometry,27.43139482440015,NA,NA,NA,NA,Solidago,sempervirens
2016,8,12,G3,4,IVFR,1,allometry,1.7045697723879245,NA,NA,NA,NA,Iva,frutescens
2016,8,12,G3,4,KOVI,1,allometry,10.658135651171513,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,12,G3,4,PHAU,1,allometry,39.38782682034832,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G3,4,POHY,1,allometry,0.12216345938462758,NA,NA,NA,NA,Polygonum,hydropiperoides
2016,8,12,G3,4,SOSE,1,allometry,246.2578083286392,NA,NA,NA,NA,Solidago,sempervirens
2016,8,12,G3,5,AMCA,1,allometry,0.4082222104259192,NA,NA,NA,NA,Amaranthus,cannabinus
2016,8,12,G3,5,ATPA,1,allometry,1.2875071291957472,NA,NA,NA,NA,Atriplex,patula
2016,8,12,G3,5,KOVI,1,allometry,55.34430113580574,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,12,G3,5,PADI,1,allometry,55.57097006918167,NA,NA,NA,NA,Panicum,dichotomoflorum
2016,8,12,G3,5,PHAU,1,allometry,78.88718552682103,NA,NA,NA,NA,Phragmites,australis
2016,8,12,G3,5,SAVAP,1,allometry,34.477832092306635,NA,NA,NA,NA,Samolus,valerandi
2016,8,12,G3,5,SOSE,1,allometry,13.409312071522292,NA,NA,NA,NA,Solidago,sempervirens
2016,8,12,G3,5,SPCY,1,allometry,37.232313287806754,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,12,G3,6,KOVI,1,allometry,7.2782185275955715,NA,NA,NA,NA,Kosteletzkya,virginica
2016,8,12,G3,6,SPCY,1,allometry,1072.800050997295,NA,NA,NA,NA,Spartina,cynosuroides
2016,8,23,G1,2,DISP,0.01,harvest,168.87,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,3,SPPA,0.01,harvest,252.32,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,4,SPPA,0.01,harvest,1299.8,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,5,DISP,0.01,harvest,164.47,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,6,DISP,0.01,harvest,10.2,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,6,SPPA,0.01,harvest,88.00999999999999,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,8,DISP,0.01,harvest,22,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,8,SPPA,0.01,harvest,500.56,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,9,DISP,0.01,harvest,34.8,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,9,SPPA,0.01,harvest,363.89,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,10,DISP,0.01,harvest,174.25,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,10,SPPA,0.01,harvest,18.78,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,11,SPPA,0.01,harvest,215.07,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,12,DISP,0.01,harvest,9.65,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,12,SPPA,0.01,harvest,187.13,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,13,SPPA,0.01,harvest,473.21,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,15,SPPA,0.01,harvest,803.15,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,16,SPPA,0.01,harvest,133.21,NA,NA,NA,NA,Spartina,patens
2016,8,23,G1,17,DISP,0.01,harvest,75.21,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G1,19,SPPA,0.01,harvest,90.05999999999999,NA,NA,NA,NA,Spartina,patens
2016,8,23,G2,8,DISP,0.01,harvest,33.76,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G2,8,SPPA,0.01,harvest,9.55,NA,NA,NA,NA,Spartina,patens
2016,8,23,G2,9,SPPA,0.01,harvest,313.77,NA,NA,NA,NA,Spartina,patens
2016,8,23,G3,3,SPPA,0.01,harvest,42.28,NA,NA,NA,NA,Spartina,patens
2016,8,23,G3,4,DISP,0.01,harvest,494.97,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,G3,4,SPPA,0.01,harvest,50.06,NA,NA,NA,NA,Spartina,patens
2016,8,23,R1,4,DISP,0.01,harvest,296.88,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,R1,5,UNKGRASS,0.01,harvest,55.059999999999995,NA,NA,NA,NA,NA,NA
2016,8,23,R2,1,SPPA,0.01,harvest,214.4,NA,NA,NA,NA,Spartina,patens
2016,8,23,R3,5,SPPA,0.01,harvest,134.95,NA,NA,NA,NA,Spartina,patens
2016,8,23,S1,1,DISP,0.01,harvest,60.14,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S1,2,DISP,0.01,harvest,18.75,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S1,3,DISP,0.01,harvest,680.56,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S1,3,SPPA,0.01,harvest,40.57,NA,NA,NA,NA,Spartina,patens
2016,8,23,S1,4,DISP,0.01,harvest,698.23,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S1,4,SPPA,0.01,harvest,139.38,NA,NA,NA,NA,Spartina,patens
2016,8,23,S1,5,DISP,0.01,harvest,200.23,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S2,1,DISP,0.01,harvest,1148.69,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S2,2,DISP,0.01,harvest,516.34,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S2,3,DISP,0.01,harvest,248.74,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S2,4,DISP,0.01,harvest,46.13999999999999,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S2,4,SPPA,0.01,harvest,53.73,NA,NA,NA,NA,Spartina,patens
2016,8,23,S2,5,DISP,0.01,harvest,96.02,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S2,5,SPPA,0.01,harvest,315.26,NA,NA,NA,NA,Spartina,patens
2016,8,23,S3,1,DISP,0.01,harvest,741.12,NA,NA,NA,NA,Distichlis,spicata
2016,8,23,S3,2,SPPA,0.01,harvest,54.42,NA,NA,NA,NA,Spartina,patens
2016,8,23,S3,3,DISP,0.01,harvest,163.84,NA,NA,NA,NA,Distichlis,spicata
2017,9,17,G3,1,IVFR,1,allometry,159.42132589827145,NA,NA,NA,NA,Iva,frutescens
2017,9,17,G3,3,IVFR,1,allometry,5223.31316814974,NA,NA,NA,NA,Iva,frutescens
2017,9,18,G3,1,PHAU,1,allometry,1150.6306012894313,NA,NA,NA,NA,Phragmites,australis
2017,9,18,G3,1,SPAL,1,allometry,8.436777816224133,NA,NA,NA,NA,Spartina,alterniflora
2017,9,18,G3,1,SPCY,1,allometry,32.97133908319456,NA,NA,NA,NA,Spartina,cynosuroides
2017,9,18,G3,2,AMCA,1,allometry,11.27882416562051,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,18,G3,2,KOVI,1,allometry,81.77421520611037,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,18,G3,2,PHAU,1,allometry,1463.9854400675215,NA,NA,NA,NA,Phragmites,australis
2017,9,18,G3,3,KOVI,1,allometry,1.4343196496319035,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,18,G3,3,PHAU,1,allometry,3.6571802099237263,NA,NA,NA,NA,Phragmites,australis
2017,9,18,G3,3,SOSE,1,allometry,4.07636155498239,NA,NA,NA,NA,Solidago,sempervirens
2017,9,18,G3,4,PAVI,1,allometry,122.01758675192356,NA,NA,NA,NA,Panicum,virgatum
2017,9,18,G3,4,PHAU,1,allometry,52.09488791180385,NA,NA,NA,NA,Phragmites,australis
2017,9,18,G3,5,KOVI,1,allometry,69.62424961359272,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,18,G3,5,PAVI,1,allometry,276.47087089708623,NA,NA,NA,NA,Panicum,virgatum
2017,9,18,G3,5,POHY,1,allometry,1.5828463681548293,NA,NA,NA,NA,Polygonum,hydropiperoides
2017,9,18,G3,5,SAVAP,1,allometry,16.14639504730867,NA,NA,NA,NA,Samolus,valerandi
2017,9,18,G3,5,SOSE,1,allometry,36.75117488297753,NA,NA,NA,NA,Solidago,sempervirens
2017,9,18,G3,5,SPCY,1,allometry,109.3912326177213,NA,NA,NA,NA,Spartina,cynosuroides
2017,9,18,G3,5,SPPA,0.01,harvest,149.212,NA,NA,NA,NA,Spartina,patens
2017,9,18,G3,5,SYTE,1,allometry,0.6190743502630559,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,18,G3,6,SPCY,1,allometry,719.4059197207015,NA,NA,NA,NA,Spartina,cynosuroides
2017,9,19,G1,1,ATPA,1,allometry,94.31215371496953,NA,NA,NA,NA,Atriplex,patula
2017,9,19,G1,1,SCRO,1,allometry,134.12102362086864,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G1,1,SPAL,1,allometry,28.95527684095687,NA,NA,NA,NA,Spartina,alterniflora
2017,9,19,G1,1,SPCY,1,allometry,120.5957764569633,NA,NA,NA,NA,Spartina,cynosuroides
